event_id	pos_id	exon_a	exon_b	exon_c	intron_a	strand	gene_id	gene_name	label	ref_junction_a	ref_junction_a_start	ref_junction_a_end	ref_PSI	alt_junction_a	alt_junction_a_start	alt_junction_a_end	alt_PSI	dPSI	OR_junction_a_start	p_junction_a_start	OR_junction_a_end	p_junction_a_end	p_maximum	q	Diff events	WT_F_1_PSI	WT_F_2_PSI	WT_F_3_PSI	KO_F_1_PSI	KO_M_3_PSI	KO_M_4_PSI	p_ttest
RI_266	RI@chr10@80238391-80238860	chr10:80238315-80238391	chr10:80238860-80238920	chr10:80238315-80238920	chr10:80238391-80238860	+	ENSMUSG00000020156	Pwwp3a	annotated	509	74	200	0.21207430340557276	416	160	250	0.33011272141706927	0.1180384180114965	2.6455301455301456	1.3603853793694356e-10	1.5294471153846154	0.00023429612266979717	0.00023429612266979717	0.0015081788875353026	Yes	0.22344322344322345	0.23613312202852615	0.16494845360824742	0.4004474272930649	0.17543859649122806	0.37748344370860926	0.2613208946254544
RI_4704	RI@chr3@116676024-116677863	chr3:116675862-116676024	chr3:116677863-116677981	chr3:116675862-116677981	chr3:116676024-116677863	-	ENSMUSG00000027957	Slc35a3	unannotated	71	125	109	0.6223404255319149	17	148	78	0.8692307692307693	0.24689034369885432	4.944941176470588	7.877131524334021e-09	2.988667026443605	0.00023460539065230774	0.00023460539065230774	0.0015088507395315232	Yes	0.7837837837837838	0.8142857142857143	0.38271604938271603	0.863013698630137	0.8378378378378378	0.9210526315789473	0.2622635078127444
RI_7542	RI@chr8@70788802-70788879	chr8:70788727-70788802	chr8:70788879-70789036	chr8:70788727-70789036	chr8:70788802-70788879	-	ENSMUSG00000031833	Mast3	unannotated	39	21	12	0.2972972972972973	51	0	0	0.0	-0.2972972972972973	0.0	5.490152450802268e-07	0.0	0.00023501769211319948	0.00023501769211319948	0.0015101834945214668	Yes	0.375	0.19148936170212766		0.0	0.0	0.0	0.1994378110323764
RI_8387	RI@chrX@73353321-73353778	chrX:73353221-73353321	chrX:73353778-73359410	chrX:73353221-73359410	chrX:73353321-73353778	+	ENSMUSG00000031365	Zfp275	unannotated	84	148	308	0.7307692307692307	154	120	317	0.5865771812080537	-0.14419204956117704	0.44226044226044225	7.674130023364777e-06	0.5613931523022432	0.00023668534978561618	0.00023668534978561618	0.001519573597054296	Yes	0.673469387755102	0.712707182320442	1.0	0.4139194139194139	0.7938144329896907	0.6115107913669064	0.2776334724926941
RI_1430	RI@chr13@60761863-60762357	chr13:60760635-60761863	chr13:60762357-60763191	chr13:60760635-60763191	chr13:60761863-60762357	+	ENSMUSG00000021559	Dapk1	unannotated	92	92	254	0.6528301886792452	39	157	231	0.8326180257510729	0.17978783707182766	4.0256410256410255	5.789652055023772e-10	2.145366444579043	0.00023719554301208974	0.00023719554301208974	0.0015215226295653562	Yes	0.9024390243902439	0.8146341463414634	0.33663366336633666	0.8651685393258427	0.8938053097345132	0.7954545454545454	0.44338624952556976
RI_5504	RI@chr4@76085561-76086012	chr4:76085461-76085561	chr4:76086012-76086599	chr4:76085461-76086599	chr4:76085561-76086012	-	ENSMUSG00000028399	Ptprd	annotated	5	30	43	0.8795180722891566	48	49	72	0.5576036866359447	-0.32191438565321184	0.1701388888888889	0.00024342365729019958	0.1744186046511628	0.00018180453982164085	0.00024342365729019958	0.0015560519203863107	Yes	0.7058823529411765	1.0	1.0	0.40298507462686567	0.5862068965517241	0.6521739130434783	0.04883023052286476
RI_775	RI@chr11@69007552-69008403	chr11:69007458-69007552	chr11:69008403-69012482	chr11:69007458-69012482	chr11:69007552-69008403	-	ENSMUSG00000020899	Pfas	unannotated	125	39	29	0.2138364779874214	117	85	71	0.4	0.18616352201257863	2.3285119438965594	0.000245086958922056	2.615679339817271	0.0001275742211264405	0.000245086958922056	0.0015653255555091246	Yes	0.7083333333333334	0.17525773195876287	0.0	0.31958762886597936	0.27102803738317754	0.5161290322580645	0.7675587095813772
RI_729	RI@chr11@59947921-59948002	chr11:59947824-59947921	chr11:59948002-59948142	chr11:59947824-59948142	chr11:59947921-59948002	-	ENSMUSG00000085260	Med9os	annotated	31	263	191	0.8798449612403101	0	89	86	1.0	0.12015503875968991	inf	0.0002536808578031254	inf	2.8371538740517505e-05	0.0002536808578031254	0.001614611786397766	Yes	0.7580645161290323	1.0	0.8626609442060086	1.0	1.0	1.0	0.21288681647487956
RI_4216	RI@chr2@158359432-158360459	chr2:158359182-158359432	chr2:158360459-158360599	chr2:158359182-158360599	chr2:158359432-158360459	-	ENSMUSG00000085385	Snhg17	annotated	0	46	135	1.0	21	82	108	0.8189655172413793	-0.18103448275862066	0.0	0.0002536725481005406	0.0	1.190518841978142e-07	0.0002536725481005406	0.001614611786397766	Yes	1.0	1.0	1.0	0.6666666666666666	0.8214285714285714	1.0	0.21844014238573703
RI_133	RI@chr10@42812495-42812668	chr10:42812436-42812495	chr10:42812668-42812838	chr10:42812436-42812838	chr10:42812495-42812668	+	ENSMUSG00000019802	Sec63	unannotated	57	1	427	0.7896678966789668	18	8	476	0.9307692307692308	0.14110133409026404	25.333333333333332	0.00025462410662364547	3.530054644808743	1.6904834649713432e-06	0.00025462410662364547	0.001619215821395963	Yes	1.0	0.8396946564885496	0.32075471698113206	0.8657718120805369	0.9041916167664671	1.0	0.4269867315660882
RI_4379	RI@chr2@25498943-25499014	chr2:25498656-25498943	chr2:25499014-25499115	chr2:25498656-25499115	chr2:25498943-25499014	-	ENSMUSG00000015083	C8g	annotated	146	0	16	0.05194805194805195	106	28	37	0.23465703971119134	0.18270898776313937	inf	2.1196907491517763e-10	3.1851415094339623	0.0002574925578650514	0.0002574925578650514	0.0016346337897571023	Yes	0.07692307692307693	0.1276595744680851	0.0	0.22580645161290322	0.13043478260869565	0.2753623188405797	0.0663598436042863
RI_4555	RI@chr2@71529414-71529628	chr2:71529107-71529414	chr2:71529628-71530306	chr2:71529107-71530306	chr2:71529414-71529628	+	ENSMUSG00000041911	Dlx1	unannotated	115	138	433	0.7128589263420724	49	152	360	0.839344262295082	0.1264853359530096	2.5850340136054424	3.493008608054427e-06	1.9512654946505161	0.0002572933464140788	0.0002572933464140788	0.0016346337897571023	Yes	0.7448979591836735	0.6982968369829684	0.711340206185567	0.8645418326693227	0.7617021276595745	0.9354838709677419	0.10587867847916278
RI_2990	RI@chr17@57070184-57070408	chr17:57070113-57070184	chr17:57070408-57070448	chr17:57070113-57070448	chr17:57070184-57070408	-	ENSMUSG00000002668	Dennd1c	annotated	134	0	26	0.08843537414965986	36	11	25	0.3333333333333333	0.24489795918367346	inf	1.3876003374299985e-07	3.5790598290598292	0.00026746937667919716	0.00026746937667919716	0.0016935894151896885	Yes	0.0	0.0	0.12037037037037036	0.2	0.45454545454545453	0.32	0.040532756167194386
RI_7592	RI@chr8@82769399-82772880	chr8:82769320-82769399	chr8:82772880-82773011	chr8:82769320-82773011	chr8:82769399-82772880	-	ENSMUSG00000031711	Zfp330	unannotated	35	113	74	0.7276264591439688	10	124	144	0.9305555555555556	0.20292909641158674	3.84070796460177	0.00026983176781040076	6.8108108108108105	8.264937258679134e-08	0.00026983176781040076	0.0017026916350949368	Yes	1.0	1.0	0.4444444444444444	0.8108108108108109	0.9669421487603306	0.978494623655914	0.6370052584101334
RI_2389	RI@chr16@78576054-78576424	chr16:78575921-78576054	chr16:78576424-78576708	chr16:78575921-78576708	chr16:78576054-78576424	-	ENSMUSG00000022864	D16Ertd472e	unannotated	7	29	86	0.8914728682170543	32	11	84	0.5974842767295597	-0.29398859148749457	0.08297413793103449	1.2860931079009012e-06	0.2136627906976744	0.0002715201974685028	0.0002715201974685028	0.0017118790532175123	Yes	0.7307692307692307	1.0	1.0	0.5277777777777778	0.8235294117647058	0.5471698113207547	0.10197677608605743
RI_4515	RI@chr2@37389774-37389857	chr2:37389585-37389774	chr2:37389857-37389890	chr2:37389585-37389890	chr2:37389774-37389857	-	ENSMUSG00000075376	Rc3h2	annotated	11	89	100	0.8957345971563981	0	181	117	1.0	0.10426540284360186	inf	7.991422167063647e-06	inf	0.0002788456595213738	0.0002788456595213738	0.0017520643657981203	Yes	0.6764705882352942	1.0		1.0	1.0	1.0	0.49999999999999956
RI_4128	RI@chr2@131191721-131191813	chr2:131191596-131191721	chr2:131191813-131191935	chr2:131191596-131191935	chr2:131191721-131191813	+	ENSMUSG00000027330	Cdc25b	unannotated	30	343	19	0.8578199052132701	108	262	16	0.562753036437247	-0.2950668687760232	0.2121801101392938	5.0906951186509104e-14	0.23391812865497075	0.00028599854667733625	0.00028599854667733625	0.001790895661336653	Yes	0.8741258741258742	0.6818181818181818	1.0	0.656441717791411	0.5353535353535354	0.5086206896551724	0.07212974354578255
RI_527	RI@chr11@119039998-119040094	chr11:119039932-119039998	chr11:119040094-119040159	chr11:119039932-119040159	chr11:119039998-119040094	-	ENSMUSG00000025578	Cbx8	annotated	231	40	40	0.14760147601476015	176	4	8	0.03296703296703297	-0.11463444304772719	0.13125	3.0118926403453835e-06	0.2625	0.0002895188308239213	0.0002895188308239213	0.0018083262681826604	Yes	0.0	0.0	0.41237113402061853	0.03626943005181347	0.03759398496240601	0.0	0.4983151320450856
RI_1294	RI@chr13@119790287-119790505	chr13:119790149-119790287	chr13:119790505-119790738	chr13:119790149-119790738	chr13:119790287-119790505	-	ENSMUSG00000094870	Zfp131	annotated	7	118	221	0.9603399433427762	47	198	225	0.8181818181818182	-0.14215812516095794	0.24990984493328525	0.0002946553350356575	0.1516318475016848	1.5392262733597969e-07	0.0002946553350356575	0.0018388490569513404	Yes	0.9803921568627451	0.974025974025974	0.7	0.772972972972973	0.8028169014084507	0.8736842105263158	0.5435580188681115
RI_3955	RI@chr1@87785996-87786241	chr1:87785876-87785996	chr1:87786241-87786346	chr1:87785876-87786346	chr1:87785996-87786241	+	ENSMUSG00000026289	Atg16l1	annotated	373	33	77	0.12850467289719625	357	105	132	0.24921135646687698	0.12070668356968073	3.3244206773618536	2.7259211199589798e-09	1.7911164465786316	0.0002960629783191126	0.0002960629783191126	0.0018460692399169733	Yes	0.06206896551724138	0.14216867469879518	0.2185430463576159	0.23119777158774374	0.25	0.265625	0.13344901989766836
RI_4218	RI@chr2@158635426-158636008	chr2:158635307-158635426	chr2:158636008-158636147	chr2:158635307-158636147	chr2:158635426-158636008	+	ENSMUSG00000037761	Actr5	annotated	287	74	28	0.15088757396449703	72	44	117	0.5278688524590164	0.37698127849451935	2.37012012012012	0.00029660389494165674	16.65625	3.4530819534824636e-37	0.00029660389494165674	0.0018478773962354994	Yes	0.12138728323699421	0.4608695652173913	0.07216494845360824	0.4563106796116505	0.36538461538461536	0.7755102040816326	0.1458286332909361
RI_4350	RI@chr2@25254941-25255217	chr2:25254864-25254941	chr2:25255217-25255514	chr2:25254864-25255514	chr2:25254941-25255217	-	ENSMUSG00000006471	Ndor1	unannotated	191	65	27	0.1940928270042194	119	85	143	0.4892703862660944	0.29517755926187506	2.098901098901099	0.00029923464500920805	8.500778089013384	3.568960535573173e-23	0.00029923464500920805	0.001862691399702289	Yes	0.19760479041916168	0.20270270270270271	0.18238993710691823	0.34328358208955223	0.43023255813953487	0.675	0.10025658459748585
RI_7297	RI@chr8@111621687-111622475	chr8:111621596-111621687	chr8:111622475-111626030	chr8:111621596-111626030	chr8:111621687-111622475	+	ENSMUSG00000033545	Znrf1	annotated	188	200	295	0.5683122847301951	124	287	324	0.7112922002328289	0.14297991550263378	2.1756451612903227	1.5990690044216696e-07	1.6651722252597048	0.0003007058690588649	0.0003007058690588649	0.0018702685977613862	Yes	0.4377224199288256	0.5873015873015873	0.6627218934911243	0.6806083650190115	0.6465116279069767	0.7690288713910761	0.16583503277761893
RI_2818	RI@chr17@34614091-34614170	chr17:34614009-34614091	chr17:34614170-34614340	chr17:34614009-34614340	chr17:34614091-34614170	-	ENSMUSG00000015474	Ppt2	unannotated	115	61	16	0.250814332247557	92	16	0	0.08	-0.170814332247557	0.32786885245901637	0.00031179035507797396	0.0	0.0002471251321966352	0.00031179035507797396	0.001931054814797477	Yes	0.308411214953271	1.0	0.20408163265306123	0.06306306306306306	0.02857142857142857	0.14814814814814814	0.22978610180763348
RI_3538	RI@chr19@8939116-8939188	chr19:8939028-8939116	chr19:8939188-8939285	chr19:8939028-8939285	chr19:8939116-8939188	+	ENSMUSG00000071647	Eml3	annotated	418	65	61	0.13097713097713098	320	94	105	0.23718712753277713	0.10620999655564614	1.8890384615384614	0.00031946972124388256	2.2484631147540983	4.408678136709778e-06	0.00031946972124388256	0.0019719803622370116	Yes	0.12342569269521411	0.11397849462365592	0.24	0.31100478468899523	0.2549019607843137	0.19248826291079812	0.1542006702700438
RI_148	RI@chr10@51491718-51491861	chr10:51491434-51491718	chr10:51491861-51492163	chr10:51491434-51492163	chr10:51491718-51491861	+	ENSMUSG00000112148	Lilrb4a	annotated	149	18	64	0.21578947368421053	99	72	90	0.45	0.23421052631578948	6.02020202020202	3.250825973855375e-11	2.116477272727273	0.00032482421007001453	0.00032482421007001453	0.0020000045844110258	Yes	0.125	0.7659574468085106	0.0	0.5833333333333334	0.4666666666666667	0.4106280193236715	0.5097690070360779
RI_6974	RI@chr7@3720138-3720293	chr7:3720103-3720138	chr7:3720293-3720391	chr7:3720103-3720391	chr7:3720138-3720293	-	ENSMUSG00000058818	Pirb	annotated	17	0	0	0.0	33	31	26	0.4634146341463415	0.4634146341463415	inf	0.00012011406512438258	inf	0.00032549564916043	0.00032549564916043	0.0020024644615015924	Yes	0.0	0.0		0.5813953488372093	0.5882352941176471	0.2608695652173913	0.04766188591975749
RI_1045	RI@chr12@108118157-108118242	chr12:108113319-108118157	chr12:108118242-108118356	chr12:108113319-108118356	chr12:108118157-108118242	-	ENSMUSG00000056770	Setd3	unannotated	4	91	79	0.9550561797752809	49	212	164	0.7932489451476793	-0.1618072346276016	0.1901771697690065	0.0003265589167198188	0.16946525445621285	0.00014777443176209308	0.0003265589167198188	0.002005654597768762	Yes	1.0	1.0	0.1111111111111111	0.8545454545454545	0.9805825242718447	0.6934865900383141	0.6900296539896952
RI_4493	RI@chr2@32776523-32776707	chr2:32776304-32776523	chr2:32776707-32776806	chr2:32776304-32776806	chr2:32776523-32776707	+	ENSMUSG00000053746	Ptrh1	annotated	266	75	21	0.15286624203821655	183	99	60	0.3028571428571429	0.14999090081892633	1.918688524590164	0.0003264384208186335	4.1530054644808745	2.8170311109959554e-08	0.0003264384208186335	0.002005654597768762	Yes	0.25274725274725274	0.10344827586206896	0.16666666666666666	0.3333333333333333	0.23478260869565218	0.3081081081081081	0.09671419288875985
RI_862	RI@chr11@71013638-71015727	chr11:71013443-71013638	chr11:71015727-71015800	chr11:71013443-71015800	chr11:71013638-71015727	-	ENSMUSG00000018442	Derl2	annotated	36	21	13	0.32075471698113206	5	43	15	0.8529411764705882	0.5321864594894561	14.742857142857142	2.292109863151605e-08	8.307692307692308	0.0003329492125404019	0.0003329492125404019	0.002039933556478681	Yes	1.0	0.15294117647058825	1.0	0.8125	1.0	0.75	0.6811969121603407
RI_1175	RI@chr12@4748177-4748264	chr12:4744470-4748177	chr12:4748264-4748351	chr12:4744470-4748351	chr12:4748177-4748264	-	ENSMUSG00000050545	Fam228b	unannotated	116	49	47	0.2926829268292683	179	157	178	0.4834054834054834	0.19072255657621512	2.0763880971382966	0.0003359123630699853	2.4542969214311183	6.808140949927317e-06	0.0003359123630699853	0.0020562415973793616	Yes	0.19327731092436976	0.4012738853503185	0.19230769230769232	0.4827586206896552	0.5022222222222222	0.46938775510204084	0.08262210579803128
RI_2367	RI@chr16@5011692-5012241	chr16:5011612-5011692	chr16:5012241-5012295	chr16:5011612-5012295	chr16:5011692-5012241	-	ENSMUSG00000022540	Rogdi	unannotated	695	52	111	0.10495814552479073	423	166	115	0.24933451641526175	0.144376370890471	5.245044553555192	1.1331037085778017e-25	1.7022341490426596	0.00033972800775811075	0.00033972800775811075	0.002077871303264724	Yes	0.0784313725490196	0.12830957230142567	0.10397553516819572	0.18725099601593626	0.2815533980582524	0.31645569620253167	0.04139996011228361
RI_395	RI@chr11@102195868-102195952	chr11:102195749-102195868	chr11:102195952-102196117	chr11:102195749-102196117	chr11:102195868-102195952	-	ENSMUSG00000008855	Hdac5	annotated	599	59	145	0.14550641940085593	335	97	134	0.2563817980022198	0.11087537860136384	2.939691373640273	1.0340459931444937e-09	1.6524137931034484	0.0003422200756110935	0.0003422200756110935	0.0020913764620747654	Yes	0.10236220472440945	0.1797752808988764	0.14393939393939395	0.29442970822281167	0.18120805369127516	0.248	0.07552210715347593
RI_3413	RI@chr19@5466311-5466389	chr19:5466231-5466311	chr19:5466389-5466485	chr19:5466231-5466485	chr19:5466311-5466389	-	ENSMUSG00000024910	Ctsw	annotated	70	0	0	0.0	52	21	10	0.22962962962962963	0.22962962962962963	inf	1.9244224998212835e-07	inf	0.000344547138096221	0.000344547138096221	0.002102108637067582	Yes		0.0	0.0	0.3333333333333333	0.0	0.2676056338028169	0.18834386248551174
RI_8064	RI@chr9@44798757-44799030	chr9:44798664-44798757	chr9:44799030-44799309	chr9:44798664-44799309	chr9:44798757-44799030	-	ENSMUSG00000002032	Tmem25	unannotated	0	165	35	1.0	21	224	59	0.8707692307692307	-0.12923076923076926	0.0	2.9263986316450497e-05	0.0	0.00035234569589644626	0.00035234569589644626	0.002144358433538372	Yes	1.0	1.0	1.0	0.797752808988764	0.9710144927536232	0.9487179487179487	0.22568703847146523
RI_2581	RI@chr17@25827356-25827428	chr17:25827235-25827356	chr17:25827428-25827532	chr17:25827235-25827532	chr17:25827356-25827428	+	ENSMUSG00000025737	Wdr24	annotated	297	114	120	0.2826086956521739	310	198	229	0.4078319006685769	0.125223205016403	1.664006791171477	0.0003535467311581714	1.8283064516129033	1.4058168392974874e-05	0.0003535467311581714	0.002148117267531992	Yes	0.19540229885057472	0.2242152466367713	0.4807692307692308	0.4677754677754678	0.37339055793991416	0.34534534534534533	0.41060997623014
RI_7165	RI@chr7@79448915-79449073	chr7:79448820-79448915	chr7:79449073-79449180	chr7:79448820-79449180	chr7:79448915-79449073	+	ENSMUSG00000039187	Fanci	annotated	85	47	131	0.5114942528735632	42	62	146	0.7123287671232876	0.20083451424972443	2.669706180344478	0.0003621987203546049	2.2555434387495454	0.00025479935714508174	0.0003621987203546049	0.0021880487093447996	Yes	0.35714285714285715	0.8846153846153846	0.0	0.7846153846153846	0.6296296296296297	0.726027397260274	0.3638071649210325
RI_717	RI@chr11@58988929-58990187	chr11:58988829-58988929	chr11:58990187-58991458	chr11:58988829-58991458	chr11:58988929-58990187	+	ENSMUSG00000020455	Trim11	unannotated	280	89	90	0.2422192151556157	188	124	112	0.38562091503267976	0.14340169987706405	2.075065742290222	1.509127315087519e-05	1.8534278959810875	0.00036432534345277965	0.00036432534345277965	0.002199091663267434	Yes	0.5543478260869565	0.10850439882697947	0.18691588785046728	0.2713178294573643	0.36283185840707965	0.5186721991701245	0.5612470743897092
RI_7740	RI@chr9@107550047-107550284	chr9:107549875-107550047	chr9:107550284-107550409	chr9:107549875-107550409	chr9:107550047-107550284	+	ENSMUSG00000010044	Zmynd10	unannotated	50	38	41	0.441340782122905	75	17	6	0.1329479768786127	-0.3083928052442923	0.2982456140350877	0.0003647535113066736	0.0975609756097561	1.518239296969793e-08	0.0003647535113066736	0.0021991796320696495	Yes	0.0	1.0	0.30158730158730157	0.02631578947368421	0.22857142857142856	0.18518518518518517	0.4357250312786445
RI_5681	RI@chr5@134606081-134606361	chr5:134606046-134606081	chr5:134606361-134606392	chr5:134606046-134606392	chr5:134606081-134606361	-	ENSMUSG00000040751	Lat2	unannotated	0	22	7	1.0	52	12	21	0.24087591240875914	-0.7591240875912408	0.0	3.2280718163218715e-12	0.0	0.0003727244899796532	0.0003727244899796532	0.002242437209322031	Yes		1.0	1.0	0.07692307692307693	0.4166666666666667	0.375	0.02193084546834169
